forward,srcIP,dstPort,Unique Ports,Auth Failures,Origin,fwd flags,bwd flags,fwd time delta,bwd time delta,fwd window size,bwd window size,fwd Packet Flow Rate/s,bwd Packet Flow Rate/s,min fwd packet length,max fwd packet length,min bwd packet length,max bwd packet length,fwd meanDelta,fwd varianceDelta,bwd varianceDelta,fwd stdDevDelta,bwd stdDevDelta,fwd variancePayloadSize,bwd variancePayloadSize,Fwd Packet Bytes/s,Bwd Packet Bytes/s,bwd meanDelta,protocol,fwd payload size,bwd payload size,fwd packetCount,bwd packetCount,packetCount,total fwd byteCount,total bwd byteCount,fwd flowDuration,bwd flowDuration,fwd meanByteSize,fwd stDevByteSize,fwd varianceByteSize,bwd meanByteSize,bwd stDevByteSize,bwd varianceByteSize,rtt,SYN,Forward FIN flag count,Forward SYN flag count,Forward RST flag count,Forward ACK flag count,Forward 0x0014 flag count,Forward ACK-PSH flag count,Forward 0x003F flag count,Forward ACK-FIN-PSH flag count,Forward URG flag count,Forward FIN-ACK flag count,Backward FIN flag count,Backward RST flag count,Backward ACK flag count,Backward 0x0014 flag count,Backward ACK-PSH flag count,Backward 0x003F flag count,Backward SYN-ACK flag count,Backward ACK-FIN-PSH flag count,Backward URG flag count,Backward FIN-ACK flag count,Label
185.182.193.115 3060 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.044372417,0.000173735,64256,64512,10.501733574338802,12.550961957467022,0.0,583,0.0,2962,0.018008762416666668,0.0002963913298656027,1.0182749647893573e-06,0.01685353645740865,0.0010090961127609981,30033.113636363636,1004946.125,1542.8796909632756,7494.493158852496,0.00069261875,TCP,963.0,4241.0,12.0,8.0,20.0,1763.0,4777.0,1.1426684856414795,0.6374013423919678,146.91666666666666,179.8162193109196,32333.872727272726,597.125,1001.8694579206842,1003742.4107142857,0.00012087821960449219,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 17703 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.232517075,0.00038578,64256,64512,3.439034937912571,3.9282011098190104,0.0,583,0.0,2962,0.051455719928571425,0.005522110027679439,2.173651248288111e-06,0.07297185630368172,0.0014743307798076085,25592.065934065933,910553.6944444445,461.8132630911167,2113.8086638726077,0.0009232061111111111,TCP,948.0,4241.0,14.0,9.0,23.0,1880.0,4843.0,4.07090950012207,2.2911250591278076,134.28571428571428,165.2671884850214,27313.24358974359,538.1111111111111,953.7391473097406,909618.3611111111,0.0002911090850830078,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 14137 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.01654169,8.8525e-05,64256,64512,4.675844697177668,4.872772616553524,0.0,583,0.0,2962,0.03183476225,0.0014892015058715483,3.7408101685868607e-06,0.03777765798890795,0.001934117413340478,30507.454545454544,910553.6944444445,690.4664002832357,2622.093086885413,0.0008562268888888889,TCP,972.0,4241.0,12.0,9.0,21.0,1772.0,4843.0,2.5663812160491943,1.8469977378845215,147.66666666666666,181.2248728664323,32842.454545454544,538.1111111111111,953.7391473097406,909618.3611111111,0.0001533031463623047,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 30381 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.012150005,0.000393475,64256,64512,4.691970784139402,4.898433707439134,0.0,583,0.0,2962,0.032078983,0.0016245806130043084,4.780607969523999e-06,0.03945744231610976,0.002186460145880551,29572.272727272728,910553.6944444445,685.8097296150426,2635.901605014192,0.0016252263333333334,TCP,954.0,4241.0,12.0,9.0,21.0,1754.0,4843.0,2.557560682296753,1.8373219966888428,146.16666666666666,178.43771513281092,31840.01818181818,538.1111111111111,953.7391473097406,909618.3611111111,5.14984130859375e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 3412 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.075642883,9.9846e-05,64256,64384,4.042817324663529,4.672027074158629,0.0,583,0.0,2962,0.047922238785714284,0.012267636174565985,7.915361714540001e-07,0.10876353392193833,0.0008896831860016239,29980.46153846154,910553.6944444445,568.3046067812733,2514.069680016694,0.000471727,TCP,1036.0,4241.0,14.0,9.0,23.0,1968.0,4843.0,3.4629316329956055,1.926358699798584,140.57142857142858,178.85020949357994,31987.397435897437,538.1111111111111,953.7391473097406,909618.3611111111,7.915496826171875e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 57615 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.064068192,0.002654814,64256,64384,1.7081119868475951,1.6788770871552345,0.0,583,0.0,2962,0.06985492591666667,0.02604443935850477,9.140298896839287e-07,0.15798498151797133,0.0009560491042221256,31440.265151515152,1004946.125,254.6510287058623,1002.4994806675694,0.0006784122500000001,TCP,989.0,4241.0,12.0,8.0,20.0,1789.0,4777.0,7.0253005027771,4.765089750289917,149.08333333333334,183.96546118522062,33843.29090909091,597.125,1001.8694579206842,1003742.4107142857,0.00046181678771972656,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 32519 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.017660969,9.7893e-05,64256,64384,3.2397287886551283,3.453525156319559,0.0,583,0.0,2962,0.03791963721428571,0.003187887606288081,2.2312756292089445e-06,0.055443976025282296,0.0014937455034941343,27949.75824175824,910553.6944444445,446.6197544360284,1858.3802591172914,0.0011394887777777779,TCP,998.0,4241.0,14.0,9.0,23.0,1930.0,4843.0,4.321349382400513,2.6060328483581543,137.85714285714286,172.69296156577713,29822.858974358973,538.1111111111111,953.7391473097406,909618.3611111111,0.0005216598510742188,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 1528 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.014694141,0.000122259,64256,64512,4.5581708582436535,5.600693426155138,0.0,583,0.0,2962,0.042128562,0.007049198211432756,6.548925200679286e-07,0.08232906657615358,0.0008092542987639476,28671.24358974359,1004946.125,645.85774776037,3344.314062092887,0.00086857825,TCP,976.0,4241.0,13.0,8.0,21.0,1842.0,4777.0,2.8520212173461914,1.4283945560455322,141.69230769230768,175.27865260951222,30722.60606060606,597.125,1001.8694579206842,1003742.4107142857,0.0017764568328857422,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 20192 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.448128512,0.000143768,64256,64384,7.336924659554081,10.894579079976102,0.0,583,0.0,2962,0.0520847745,0.0151125974160835,3.5293287138873573e-06,0.12034494529094283,0.001878650769538436,31272.151515151516,1004946.125,1091.978953496966,6505.42553313073,0.00165610075,TCP,986.0,4241.0,12.0,8.0,20.0,1786.0,4777.0,1.6355626583099365,0.7343101501464844,148.83333333333334,183.47439752034762,33662.854545454546,597.125,1001.8694579206842,1003742.4107142857,0.0018417835235595703,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 49124 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.198807989,0.002562743,64256,64384,4.243535540789373,5.507511631132452,0.0,583,0.0,2962,0.05632426115384615,0.009368861750008353,1.136384823785457e-05,0.094913228337622,0.0033710307381948582,30820.47435897436,1004946.125,614.3333759819693,3288.6728827399656,0.0029155395,TCP,1016.0,4241.0,13.0,8.0,21.0,1882.0,4777.0,3.063483238220215,1.452561616897583,144.76923076923077,181.71622899121553,33020.78787878788,597.125,1001.8694579206842,1003742.4107142857,0.003435850143432617,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 63985 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.15783196,7.525e-05,64256,64384,1.9395786878226038,2.0086445377751954,0.0,583,0.0,2962,0.060749047785714286,0.014623535880181934,8.868176775986751e-06,0.11874875469496095,0.0029779484172810567,30319.956043956045,910553.6944444445,273.48059498298716,1080.8739440494746,0.0013789043333333334,TCP,1042.0,4241.0,14.0,9.0,23.0,1974.0,4843.0,7.218062400817871,4.480633497238159,141.0,179.85959623821677,32349.47435897436,538.1111111111111,953.7391473097406,909618.3611111111,8.7738037109375e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 48758 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.143829991,0.000131666,64256,64384,4.631724016078449,6.031190527374573,0.0,583,0.0,2962,0.049213204538461536,0.006668378087771756,4.346427654762857e-06,0.08007435299440666,0.0020848087813425138,31513.24358974359,1004946.125,674.8065604963524,3601.374643658542,0.0009245354999999999,TCP,1028.0,4241.0,13.0,8.0,21.0,1894.0,4777.0,2.806730270385742,1.3264379501342773,145.69230769230768,183.74504734615957,33762.242424242424,597.125,1001.8694579206842,1003742.4107142857,0.0005388259887695312,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 20353 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.038054195,7.7986e-05,64256,64384,6.4406316091045035,7.451847804286407,0.0,583,0.0,2962,0.023665609642857143,0.0008378641220458341,7.116472569858862e-06,0.02842429248726061,0.0026676717507704843,27302.4010989011,910553.6944444445,881.906485332381,4009.922101795452,0.001126753888888889,TCP,985.0,4241.0,14.0,9.0,23.0,1917.0,4843.0,2.1736998558044434,1.207754135131836,136.92857142857142,170.68496997204815,29133.358974358973,538.1111111111111,953.7391473097406,909618.3611111111,0.0005946159362792969,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 45234 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.069722994,0.002004822,64256,64384,6.022300623359359,7.624601919964298,0.0,583,0.0,2962,0.03350396869230769,0.002099999836956658,6.142165689059999e-07,0.044935849969243095,0.0007837197004707742,31454.666666666668,1004946.125,876.9396215399436,4552.840421458681,0.0005415855,TCP,1027.0,4241.0,13.0,8.0,21.0,1893.0,4777.0,2.1586434841156006,1.0492351055145264,145.6153846153846,183.57433883521924,33699.53787878788,597.125,1001.8694579206842,1003742.4107142857,2.86102294921875e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 19878 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.196298886,0.000116237,64256,64512,4.108635783426493,4.926033666130674,0.0,583,0.0,2962,0.04802630038461538,0.004144035480798802,1.4906941241142858e-06,0.06312408019740232,0.0012209398527832098,28772.858974358973,1004946.125,582.7941834337272,2941.4578528882785,0.000829935,TCP,978.0,4241.0,13.0,8.0,21.0,1844.0,4777.0,3.164067268371582,1.6240246295928955,141.84615384615384,175.58810272390843,30831.18181818182,597.125,1001.8694579206842,1003742.4107142857,0.00014495849609375,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 33673 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.070499474,8.1852e-05,64256,64512,3.4614124792136365,3.5810044641205487,0.0,583,0.0,2962,0.037683373461538466,0.004126976783500319,7.618626790997501e-07,0.06299402278956191,0.0008728474546561674,26202.666666666668,910553.6944444445,476.3436096394766,1926.9782910817576,0.000568678,TCP,923.0,4241.0,13.0,9.0,22.0,1789.0,4843.0,3.75569224357605,2.513261318206787,137.6153846153846,167.59554036881516,28088.265151515152,538.1111111111111,953.7391473097406,909618.3611111111,8.916854858398438e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 28165 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0011,0x0010,0.025096675,2.143e-05,64256,64512,7.875532789809491,7.359905216064417,0.0,583,0.0,2962,0.02041309276923077,0.0007354128700542374,2.432208909204e-07,0.026591873940501748,0.0004931743007501506,26992.589743589742,831586.1,1094.6990577835193,3612.9774705660225,0.0002673338,TCP,941.0,4241.0,13.0,10.0,23.0,1807.0,4909.0,1.650681972503662,1.358713150024414,139.0,170.0895263374467,28930.446969696968,490.9,911.5034527879993,830838.5444444445,8.7738037109375e-05,0.0,0.0,2.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,Anomaly
185.182.193.115 48532 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.080163358,0.000167923,64256,64512,6.080722748813605,6.516568833940721,0.0,583,0.0,2962,0.033081395454545456,0.0014878216973329447,1.1847608431698553e-05,0.03768545393601177,0.0034420355070362875,32445.618181818183,1004946.125,939.1952682031194,3891.2061649668535,0.001676607375,TCP,965.0,4241.0,11.0,8.0,19.0,1699.0,4777.0,1.8089954853057861,1.22763991355896,154.45454545454547,187.37677432263465,35110.055555555555,597.125,1001.8694579206842,1003742.4107142857,7.605552673339844e-05,0.0,0.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 44110 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.036596526,3.8562e-05,64256,64512,5.2531687061373065,5.856874905840796,0.0,583,0.0,2962,0.025025120285714287,0.000822301092206465,1.6002505904860027e-05,0.028159069516875624,0.0040003132258437,26080.115384615383,910553.6944444445,709.553001664689,3151.6494632207746,0.0020503474444444445,TCP,959.0,4241.0,14.0,9.0,23.0,1891.0,4843.0,2.665058135986328,1.5366556644439697,135.07142857142858,166.83032989944897,27832.358974358973,538.1111111111111,953.7391473097406,909618.3611111111,0.0001010894775390625,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 60627 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.023961587,0.000104505,64256,64512,8.493929899443128,9.32803952453576,0.0,583,0.0,2962,0.02471457325,0.0016602295281747872,6.08976847730341e-06,0.03988800944938429,0.0024677456265392124,28043.060606060608,1004946.125,1218.8789405700888,5570.005601088415,0.001505305375,TCP,922.0,4241.0,12.0,8.0,20.0,1722.0,4777.0,1.412773609161377,0.8576292991638184,143.5,173.79114947650135,30203.363636363636,597.125,1001.8694579206842,1003742.4107142857,6.771087646484375e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 41102 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.081828366,7.2104e-05,64256,64512,4.276774571481365,4.825896409911432,0.0,583,0.0,2962,0.03596478907142857,0.002098358654728978,1.0156115337560278e-06,0.044982410720224214,0.0010077755373871843,26399.69230769231,910553.6944444445,579.808438333688,2596.868479244563,0.0004948924444444445,TCP,966.0,4241.0,14.0,9.0,23.0,1898.0,4843.0,3.2734949588775635,1.864938497543335,135.57142857142858,167.84635067792638,28172.397435897437,538.1111111111111,953.7391473097406,909618.3611111111,4.1961669921875e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 39339 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.091169778,4.0315e-05,64256,64384,8.466267865664907,10.967874238578865,0.0,583,0.0,2962,0.02505327714285714,0.001239669055633131,2.3714009323945e-06,0.03457448713703633,0.001539935366304216,27798.225274725275,910553.6944444445,1165.3212983668768,5901.934993048604,0.000904056,TCP,995.0,4241.0,14.0,9.0,23.0,1927.0,4843.0,1.6536211967468262,0.8205783367156982,137.64285714285714,172.22495724324014,29661.4358974359,538.1111111111111,953.7391473097406,909618.3611111111,1.1682510375976562e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 5474 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.216528797,3.752e-05,64256,64512,5.760417510729614,7.081586358475714,0.0,583,0.0,2962,0.03629379221428571,0.003225252448026633,4.871701629537777e-07,0.055767955499525984,0.0006979757610073417,25856.13186813187,910553.6944444445,776.0105303740037,3810.6803037886534,0.00040559255555555553,TCP,954.0,4241.0,14.0,9.0,23.0,1886.0,4843.0,2.4303793907165527,1.2709016799926758,134.71428571428572,166.11468852449426,27594.089743589742,538.1111111111111,953.7391473097406,909618.3611111111,1.6927719116210938e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 26113 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.058048649,0.00041287,64256,64512,3.8849374644643975,4.587693561766194,0.0,583,0.0,2962,0.04773946730769231,0.006678919582820716,1.7990360397290714e-06,0.08013761950797225,0.0013412814916075862,28671.24358974359,1004946.125,550.4657545802631,2739.426518069639,0.00078861925,TCP,976.0,4241.0,13.0,8.0,21.0,1842.0,4777.0,3.346257209777832,1.74379563331604,141.69230769230768,175.27865260951222,30722.60606060606,597.125,1001.8694579206842,1003742.4107142857,4.0531158447265625e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 38877 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.245740191,5.4061e-05,64256,64384,8.046523465727057,10.465192626116984,0.0,583,0.0,2962,0.035653351666666666,0.004437641817980355,8.718778218970713e-07,0.06521303608608103,0.0009337439809161135,31216.446969696968,1004946.125,1196.9203655268998,6249.028146870104,0.00048281225,TCP,985.0,4241.0,12.0,8.0,20.0,1785.0,4777.0,1.4913272857666016,0.7644388675689697,148.75,183.31140915740278,33603.07272727273,597.125,1001.8694579206842,1003742.4107142857,3.552436828613281e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 54684 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.210561501,7.7376e-05,64256,64384,9.242775547289044,13.022499492881716,0.0,583,0.0,2962,0.031407040692307694,0.0030131100392835194,6.516080094815001e-07,0.053825841299684006,0.0008072224039764383,29554.589743589742,910553.6944444445,1321.7169032623335,7007.551671558461,0.00040442133333333334,TCP,993.0,4241.0,13.0,9.0,22.0,1859.0,4843.0,1.4065039157867432,0.6911115646362305,143.0,177.9515383468207,31666.75,538.1111111111111,953.7391473097406,909618.3611111111,9.822845458984375e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 42020 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.136728107,6.7826e-05,64256,64384,5.911966090475203,6.153777535204862,0.0,583,0.0,2962,0.03413762172727273,0.002157260623281276,9.768851034275e-07,0.04537844556860708,0.0009883749811824963,33843.29090909091,910553.6944444445,926.0288703535249,3311.4160669996827,0.0005904686666666667,TCP,989.0,4241.0,11.0,9.0,20.0,1723.0,4843.0,1.860633134841919,1.4625163078308105,156.63636363636363,191.35217677245157,36615.65555555555,538.1111111111111,953.7391473097406,909618.3611111111,2.5987625122070312e-05,0.0,0.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 1417 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.306185963,0.000101379,64256,64512,4.085161044179864,4.894860833474241,0.0,583,0.0,2962,0.0503556805,0.006847066817545432,5.304587117571111e-07,0.08125594573272045,0.0007283259653184906,25163.384615384617,910553.6944444445,545.6607966154533,2633.979001835083,0.000638369111111111,TCP,938.0,4241.0,14.0,9.0,23.0,1870.0,4843.0,3.427037477493286,1.838663101196289,133.57142857142858,163.88250168634343,26857.47435897436,538.1111111111111,953.7391473097406,909618.3611111111,5.793571472167969e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 53205 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.304559777,0.002739692,64256,64384,5.023650315450249,6.887320260579313,0.0,583,0.0,2962,0.05364794807692307,0.0078535107645648,9.75091949578268e-07,0.08689909469169045,0.0009874674422877283,29501.397435897437,1004946.125,717.9955604697356,4112.591110598422,0.0008414416250000001,TCP,992.0,4241.0,13.0,8.0,21.0,1858.0,4777.0,2.5877597332000732,1.1615548133850098,142.92307692307693,177.79167243681238,31609.878787878788,597.125,1001.8694579206842,1003742.4107142857,3.123283386230469e-05,0.0,0.0,2.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 55622 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0010,0x0019,0.016615758,0.000146083,64256,64512,2.299721723135437,2.0531477818438946,0.0,583,0.0,2962,0.0954957087,0.030266082739418793,8.539017390216022e-05,0.16956644303177398,0.009240680380911366,33014.62222222222,1004946.125,367.03558701241576,1225.9858692335354,0.00396616025,TCP,928.0,4241.0,10.0,8.0,18.0,1596.0,4777.0,4.3483521938323975,3.896456003189087,159.6,189.59261882022494,35945.36111111111,597.125,1001.8694579206842,1003742.4107142857,3.695487976074219e-05,0.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 10017 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0019,0.148948502,0.000120805,64256,64512,7.717016622090459,9.282141775324382,0.0,583,0.0,2962,0.02974202441666667,0.0016560526644718914,1.5693173115935712e-07,0.039837802024194256,0.0003961460982508311,30614.696969696968,1004946.125,1140.8322906323729,5542.598907590572,0.00028648074999999997,TCP,974.0,4241.0,12.0,8.0,20.0,1774.0,4777.0,1.5550050735473633,0.8618700504302979,147.83333333333334,181.54193104424314,32957.472727272725,597.125,1001.8694579206842,1003742.4107142857,2.86102294921875e-05,0.0,0.0,2.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,HTTP DoS
185.182.193.115 61419 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.101114626,6.3429e-05,64256,64512,4.7714183242112025,4.7046128310491415,0.0,583,0.0,2962,0.04024232590909091,0.0021235580556570573,1.965231569566286e-05,0.04502257977382935,0.004433093242383117,33248.2,910553.6944444445,743.0399626703445,2531.6044378634433,0.0018480678888888888,TCP,979.0,4241.0,11.0,9.0,20.0,1713.0,4843.0,2.305394172668457,1.9130160808563232,155.72727272727272,189.66898065372266,35974.322222222225,538.1111111111111,953.7391473097406,909618.3611111111,9.226799011230469e-05,0.0,0.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 46503 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0014,0x0011,0.26506762,3.6648e-05,64256,64384,4.782937368881133,5.952487623930211,0.0,583,0.0,2962,0.04425382057142857,0.00483115487824317,1.4127250273039694e-05,0.06825403748198071,0.003758623454542859,27156.43956043956,910553.6944444445,653.8958660027492,3203.0997291882236,0.0016049817777777778,TCP,982.0,4241.0,14.0,9.0,23.0,1914.0,4843.0,2.9270715713500977,1.5119729042053223,136.71428571428572,170.22906889669548,28977.9358974359,538.1111111111111,953.7391473097406,909618.3611111111,9.226799011230469e-05,0.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,HTTP DoS
185.182.193.115 22184 149.102.157.168 443 TCP,185.182.193.115,443,1,0,Nowhere,0x0010,0x0018,0.018336299,0.000280443,64256,64768,1.904105890394961,1.7461913943511431,0.0,583,0.0,2962,0.091837676625,0.04591442709345444,1.2358251396154998e-06,0.20747234851929916,0.001111676724419244,32733.98214285714,1327293.0666666667,269.66899672718637,1082.0566006995916,0.0006822565,TCP,597.0,3314.0,8.0,6.0,14.0,1133.0,3718.0,4.201447010040283,3.436049461364746,141.625,192.68862125695114,37128.90476190476,619.6666666666666,1151.3193591122606,1325536.2666666666,0.0002980232238769531,0.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,Anomaly
